prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
4,142,219,1500,2000,2500,no_noise,6.214632300357401
4,143,210,1500,2500,2000,no_noise,3.5836668208961626
4,144,78,2000,1500,2500,no_noise,2.942175392546143
4,145,51,2500,2000,1500,no_noise,6.192532937590237
4,146,44,2500,2000,1500,no_noise,2.8960581523551214
4,147,9,2000,1500,2500,no_noise,0.9515936593640912
4,148,153,1500,2000,2500,no_noise,3.138375407075705
4,149,129,2000,1500,2500,no_noise,3.8020077289742407
4,150,193,2000,2500,1500,no_noise,3.7272682698100557
4,151,96,1500,2500,2000,no_noise,4.717806657572691
4,152,191,2500,1500,2000,noise,5.701282248010039
4,153,81,2000,1500,2500,no_noise,3.161824734554318
4,154,59,2000,2500,1500,noise,3.8475364928128606
4,155,56,2000,1500,2500,no_noise,5.438752089718032
4,156,55,2000,1500,2500,no_noise,6.282240949671877
4,157,194,2000,1500,2500,noise,1.4762143661394491
4,158,137,2000,1500,2500,no_noise,5.68615664059635
4,159,143,2000,1500,2500,noise,6.26954792193918
4,160,128,1500,2500,2000,no_noise,5.87075918187317
4,161,46,1500,2000,2500,noise,6.021027048995855
4,162,189,1500,2500,2000,no_noise,4.466758058219414
4,163,65,1500,2500,2000,noise,0.8536925877457779
4,164,70,2000,1500,2500,no_noise,1.0551944880344495
4,165,145,2500,2000,1500,no_noise,0.3996930735979882
4,166,223,1500,2000,2500,noise,4.119122707960271
4,167,213,2000,2500,1500,no_noise,2.250644925903612
4,168,75,2000,1500,2500,no_noise,0.4537703114577205
4,169,195,2500,2000,1500,noise,3.334647948694883
4,170,54,1500,2000,2500,no_noise,4.06086586194594
4,171,192,2000,2500,1500,no_noise,3.0229375610946345
4,172,37,2500,1500,2000,noise,1.6830114022832117
4,173,45,1500,2000,2500,noise,4.80784028888625
4,174,43,1500,2500,2000,no_noise,2.6877982420196345
4,175,47,2000,2500,1500,no_noise,5.384325834714621
4,176,29,2000,2500,1500,no_noise,1.929085345782104
4,177,24,2500,1500,2000,no_noise,2.9591198211381786
4,178,62,1500,2000,2500,no_noise,4.60394656142552
4,179,14,1500,2500,2000,noise,0.006580382533631468
4,180,106,1500,2000,2500,no_noise,0.17510597784397897
4,181,231,2000,1500,2500,no_noise,0.4119371259204856
4,182,125,1500,2500,2000,no_noise,0.4697470884974706
4,183,233,2500,2000,1500,no_noise,3.725442521714605
4,184,34,2500,2000,1500,noise,0.017426114850487284
4,185,109,2000,1500,2500,no_noise,4.472150865800067
4,186,112,2000,1500,2500,noise,5.41484053425434
4,187,79,2500,1500,2000,no_noise,1.5069281044613607
4,188,116,2500,2000,1500,no_noise,5.545756645995879
4,189,11,1500,2500,2000,noise,5.373080525342348
4,190,111,2500,1500,2000,no_noise,1.3664655130591967
4,191,209,2000,2500,1500,noise,3.4422555870992353
4,192,76,1500,2500,2000,noise,0.8252867767811622
4,193,144,2000,1500,2500,noise,0.9472523563371089
4,194,28,2500,2000,1500,noise,5.899570213831153
4,195,179,2500,2000,1500,no_noise,5.818180560219676
4,196,160,1500,2000,2500,no_noise,2.8970656815913296
4,197,134,2000,2500,1500,noise,5.980464947627234
4,198,52,1500,2000,2500,no_noise,0.09287254234274167
4,199,53,1500,2000,2500,no_noise,2.969406026788503
4,200,139,1500,2500,2000,noise,4.504077161326996
4,201,158,2500,2000,1500,noise,5.813448644899267
4,202,8,1500,2500,2000,noise,5.088006955981069
4,203,115,2500,1500,2000,no_noise,5.325218478850283
4,204,227,2000,1500,2500,no_noise,3.5589247463580174
4,205,165,2500,1500,2000,no_noise,4.8019100651829145
4,206,146,2500,1500,2000,noise,4.966625317731478
4,207,212,2500,1500,2000,no_noise,3.830055362002166
4,208,21,2000,2500,1500,noise,2.2878152970559116
4,209,234,2500,2000,1500,no_noise,3.0232684819416735
4,210,35,2500,1500,2000,no_noise,3.9393194903431157
4,211,97,2500,2000,1500,noise,0.7564924279746865
4,212,135,2500,2000,1500,no_noise,0.321018805138916
4,213,186,2500,2000,1500,no_noise,6.248809832240218
4,214,19,2500,2000,1500,noise,3.923178183295745
4,215,26,2500,1500,2000,no_noise,2.4792055222098686
4,216,103,2500,1500,2000,noise,4.22984174782984
4,217,196,2000,2500,1500,noise,0.521402092432866
4,218,40,1500,2000,2500,no_noise,3.025656626948927
4,219,239,2500,1500,2000,noise,1.5959942524582136
4,220,184,1500,2000,2500,noise,4.210197702879376
4,221,72,2000,2500,1500,noise,5.785970694115179
4,222,221,2000,1500,2500,no_noise,3.46676674587024
4,223,190,2000,1500,2500,noise,0.1644562151071849
4,224,83,2000,2500,1500,no_noise,6.108676338889166
4,225,87,2500,1500,2000,no_noise,4.709268350832229
4,226,159,1500,2000,2500,no_noise,3.1640760630740443
4,227,36,2000,2500,1500,noise,3.737005739277601
4,228,110,2000,1500,2500,no_noise,2.5166490728326183
4,229,147,1500,2000,2500,no_noise,3.384097332985938
4,230,224,2500,1500,2000,noise,0.08187695893827174
4,231,197,2500,1500,2000,noise,3.2339232608559065
4,232,215,1500,2500,2000,noise,0.45757330305615707
4,233,61,1500,2500,2000,no_noise,3.286432766944746
4,234,237,1500,2500,2000,no_noise,1.8094454943706415
4,235,205,2500,2000,1500,no_noise,5.974375671081567
4,236,182,2500,1500,2000,no_noise,1.5780236599794764
4,237,90,1500,2500,2000,noise,2.0578457892171205
4,238,180,2500,1500,2000,noise,2.2868897526747016
4,239,122,2000,1500,2500,noise,1.8681345609944096
4,240,218,1500,2500,2000,no_noise,4.025891532713315
