prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
17,60,176,1500,2000,2500,no_noise,1.431237616883025
17,61,79,2500,1500,2000,no_noise,1.5069281044613607
17,62,201,2000,1500,2500,noise,0.7620510543937882
17,63,229,2000,1500,2500,noise,0.6220390680925636
17,64,227,2000,1500,2500,no_noise,3.5589247463580174
17,65,93,1500,2000,2500,no_noise,4.324641314623743
17,66,92,1500,2500,2000,no_noise,4.234341019676858
17,67,188,2500,2000,1500,noise,5.750041213965257
17,68,15,1500,2500,2000,noise,5.523201249238783
17,69,117,2000,1500,2500,noise,5.583993398115798
17,70,108,2000,1500,2500,noise,2.6086916856568934
17,71,212,2500,1500,2000,noise,3.830055362002166
17,72,99,2000,2500,1500,noise,2.9302384667081256
17,73,98,2500,1500,2000,noise,6.126637946125061
17,74,143,2000,1500,2500,no_noise,6.26954792193918
17,75,113,2000,2500,1500,noise,5.58591364194166
17,76,41,2500,1500,2000,no_noise,2.0400685008817048
17,77,90,1500,2500,2000,no_noise,2.0578457892171205
17,78,154,2500,2000,1500,noise,2.996614477341109
17,79,74,2500,2000,1500,no_noise,2.1372033340459673
17,80,10,2000,1500,2500,noise,4.9772138485691455
17,81,142,1500,2500,2000,noise,3.6552936278001735
17,82,83,2000,2500,1500,no_noise,6.108676338889166
17,83,235,2000,2500,1500,no_noise,3.217260313794421
17,84,152,2000,2500,1500,noise,4.332851022168158
17,85,30,2000,1500,2500,noise,0.19942949689046507
17,86,119,2500,2000,1500,noise,1.3502141228892794
17,87,69,2000,2500,1500,noise,1.1829519372793023
17,88,163,2000,2500,1500,noise,5.710542196146905
17,89,85,2000,2500,1500,no_noise,1.828690437714065
17,90,230,2500,1500,2000,no_noise,1.280496447485401
17,91,39,1500,2500,2000,noise,0.11921949799348397
17,92,168,2000,1500,2500,noise,5.981187490181174
17,93,36,2000,2500,1500,noise,3.737005739277601
17,94,47,2000,2500,1500,noise,5.384325834714621
17,95,78,2000,1500,2500,no_noise,2.942175392546143
17,96,16,2000,1500,2500,no_noise,0.12246561080711249
17,97,209,2000,2500,1500,no_noise,3.4422555870992353
17,98,170,2500,1500,2000,noise,3.567733044870435
17,99,231,2000,1500,2500,noise,0.4119371259204856
17,100,33,2000,1500,2500,no_noise,1.532611277125735
17,101,189,1500,2500,2000,no_noise,4.466758058219414
17,102,239,2500,1500,2000,noise,1.5959942524582136
17,103,207,2000,2500,1500,no_noise,3.2386941717206366
17,104,147,1500,2000,2500,no_noise,3.384097332985938
17,105,233,2500,2000,1500,noise,3.725442521714605
17,106,72,2000,2500,1500,no_noise,5.785970694115179
17,107,112,2000,1500,2500,no_noise,5.41484053425434
17,108,157,2500,1500,2000,noise,5.202100238344238
17,109,24,2500,1500,2000,noise,2.9591198211381786
17,110,25,1500,2500,2000,noise,4.943051465203039
17,111,97,2500,2000,1500,no_noise,0.7564924279746865
17,112,91,1500,2500,2000,noise,2.0184633820617846
17,113,52,1500,2000,2500,noise,0.09287254234274167
17,114,232,1500,2500,2000,no_noise,2.2167357561020102
17,115,76,1500,2500,2000,noise,0.8252867767811622
17,116,149,1500,2500,2000,noise,5.645470745636943
17,117,38,2000,2500,1500,noise,6.023922395015781
17,118,216,1500,2500,2000,noise,5.848635982318823
17,119,219,1500,2000,2500,noise,6.214632300357401
17,120,133,2500,2000,1500,no_noise,4.878521895641738
17,121,132,2500,1500,2000,noise,0.29802341967738144
17,122,131,2000,2500,1500,noise,3.334963090507518
17,123,222,2500,1500,2000,no_noise,3.455324568686205
17,124,42,2000,1500,2500,noise,2.4889217954573644
17,125,237,1500,2500,2000,no_noise,1.8094454943706415
17,126,2,1500,2500,2000,no_noise,3.757958266434459
17,127,120,2000,2500,1500,no_noise,0.15888633007054498
17,128,136,2500,1500,2000,no_noise,5.129597869118114
17,129,48,1500,2500,2000,no_noise,5.197347523254578
17,130,89,1500,2500,2000,no_noise,3.80952239389877
17,131,196,2000,2500,1500,no_noise,0.521402092432866
17,132,139,1500,2500,2000,noise,4.504077161326996
17,133,130,2500,2000,1500,no_noise,4.318042295976699
17,134,200,2000,1500,2500,no_noise,5.881962884392351
17,135,28,2500,2000,1500,noise,5.899570213831153
17,136,50,2500,1500,2000,no_noise,4.404183342199894
17,137,14,1500,2500,2000,no_noise,0.006580382533631468
17,138,44,2500,2000,1500,noise,2.8960581523551214
17,139,135,2500,2000,1500,noise,0.321018805138916
17,140,7,2000,2500,1500,noise,4.2731650441676
17,141,66,2500,1500,2000,no_noise,1.9426097805805282
17,142,193,2000,2500,1500,no_noise,3.7272682698100557
17,143,106,1500,2000,2500,no_noise,0.17510597784397897
17,144,21,2000,2500,1500,no_noise,2.2878152970559116
17,145,138,2500,2000,1500,no_noise,2.759022253448454
17,146,6,1500,2500,2000,no_noise,3.888158581137321
17,147,121,2500,1500,2000,no_noise,5.828619447704098
17,148,31,1500,2000,2500,no_noise,6.173287654849819
17,149,151,2000,1500,2500,no_noise,0.7866992739596399
17,150,179,2500,2000,1500,no_noise,5.818180560219676
17,151,162,2500,2000,1500,no_noise,0.42267590137073086
17,152,60,2500,1500,2000,noise,1.1453668332402849
17,153,1,1500,2000,2500,no_noise,1.8683528254460002
17,154,158,2500,2000,1500,noise,5.813448644899267
17,155,199,1500,2500,2000,no_noise,5.814729861238498
17,156,9,2000,1500,2500,no_noise,0.9515936593640912
17,157,215,1500,2500,2000,noise,0.45757330305615707
17,158,107,2500,1500,2000,no_noise,0.02305651641931261
17,159,208,2500,1500,2000,noise,5.253477893492658
17,160,56,2000,1500,2500,no_noise,5.438752089718032
17,161,202,2000,2500,1500,noise,3.1936083487551397
17,162,68,2000,2500,1500,no_noise,4.096385622629403
17,163,103,2500,1500,2000,noise,4.22984174782984
17,164,141,1500,2000,2500,no_noise,3.868521173446182
17,165,122,2000,1500,2500,no_noise,1.8681345609944096
17,166,71,1500,2500,2000,noise,3.376116624785979
17,167,37,2500,1500,2000,no_noise,1.6830114022832117
17,168,18,2000,2500,1500,no_noise,2.5683129830132803
17,169,172,2500,1500,2000,noise,1.6972984109258968
17,170,100,2500,2000,1500,no_noise,1.8146109205942338
17,171,177,1500,2500,2000,no_noise,3.379302583871106
17,172,198,2000,1500,2500,noise,0.29210100064199995
17,173,191,2500,1500,2000,noise,5.701282248010039
17,174,80,2000,2500,1500,no_noise,2.773829761029152
17,175,187,1500,2000,2500,no_noise,1.3624400569713648
17,176,123,1500,2500,2000,no_noise,2.4648170338658613
17,177,165,2500,1500,2000,no_noise,4.8019100651829145
17,178,8,1500,2500,2000,no_noise,5.088006955981069
17,179,114,2000,1500,2500,noise,4.722622652646788
17,180,125,1500,2500,2000,no_noise,0.4697470884974706
17,181,34,2500,2000,1500,no_noise,0.017426114850487284
17,182,192,2000,2500,1500,no_noise,3.0229375610946345
17,183,115,2500,1500,2000,no_noise,5.325218478850283
17,184,182,2500,1500,2000,noise,1.5780236599794764
17,185,22,2500,2000,1500,no_noise,5.033564442106124
17,186,128,1500,2500,2000,noise,5.87075918187317
17,187,111,2500,1500,2000,no_noise,1.3664655130591967
17,188,234,2500,2000,1500,no_noise,3.0232684819416735
17,189,110,2000,1500,2500,noise,2.5166490728326183
17,190,126,2000,1500,2500,no_noise,1.1338538186370144
17,191,23,1500,2500,2000,noise,5.500502869794456
17,192,174,2000,2500,1500,noise,0.5102753540338356
17,193,185,2500,1500,2000,noise,0.07411321758156753
17,194,54,1500,2000,2500,noise,4.06086586194594
17,195,171,1500,2500,2000,no_noise,0.002980265488591538
17,196,218,1500,2500,2000,no_noise,4.025891532713315
17,197,178,1500,2500,2000,noise,0.2493564229930536
17,198,150,2500,1500,2000,no_noise,3.6066086533155692
17,199,140,2500,2000,1500,no_noise,2.022829313314632
17,200,169,1500,2500,2000,noise,3.2073816069009116
17,201,81,2000,1500,2500,noise,3.161824734554318
17,202,53,1500,2000,2500,noise,2.969406026788503
17,203,101,2500,1500,2000,no_noise,1.3153269484641452
17,204,5,1500,2000,2500,no_noise,0.2504639470687344
17,205,32,2000,2500,1500,no_noise,6.249884834184078
17,206,238,2000,1500,2500,noise,4.180245654799206
17,207,95,2000,1500,2500,no_noise,3.3653699817623046
17,208,184,1500,2000,2500,noise,4.210197702879376
17,209,240,2000,2500,1500,no_noise,0.6362188009524967
17,210,12,1500,2000,2500,no_noise,2.9237876533658564
17,211,213,2000,2500,1500,noise,2.250644925903612
17,212,61,1500,2500,2000,no_noise,3.286432766944746
17,213,148,1500,2500,2000,no_noise,6.258609146569564
17,214,124,2500,1500,2000,noise,6.01721250180751
17,215,13,2000,2500,1500,no_noise,4.206478333141269
17,216,109,2000,1500,2500,noise,4.472150865800067
17,217,146,2500,1500,2000,noise,4.966625317731478
17,218,43,1500,2500,2000,no_noise,2.6877982420196345
17,219,73,1500,2000,2500,noise,4.974375979137636
17,220,94,2500,2000,1500,noise,2.284965374642347
17,221,62,1500,2000,2500,noise,4.60394656142552
17,222,35,2500,1500,2000,no_noise,3.9393194903431157
17,223,129,2000,1500,2500,noise,3.8020077289742407
17,224,58,2500,2000,1500,no_noise,6.272152387179897
17,225,181,1500,2000,2500,no_noise,2.6854216701573055
17,226,102,2000,1500,2500,no_noise,1.1498526872026797
17,227,45,1500,2000,2500,noise,4.80784028888625
17,228,164,1500,2000,2500,no_noise,4.088542396544697
17,229,17,1500,2000,2500,no_noise,4.71598635445833
17,230,67,1500,2500,2000,noise,5.8317534000515066
17,231,159,1500,2000,2500,noise,3.1640760630740443
17,232,11,1500,2500,2000,noise,5.373080525342348
17,233,49,1500,2000,2500,no_noise,3.846299762349501
17,234,183,1500,2500,2000,no_noise,3.6540869032495378
17,235,204,2500,2000,1500,no_noise,3.1605486925563326
17,236,96,1500,2500,2000,no_noise,4.717806657572691
17,237,186,2500,2000,1500,noise,6.248809832240218
17,238,27,1500,2000,2500,noise,3.5449542649113885
17,239,84,2000,2500,1500,noise,0.704015416222223
17,240,64,2500,1500,2000,no_noise,5.520150307251946
