prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
2,113,118,1500,2500,2000,noise,5.992464876958172
2,114,192,2000,2500,1500,no_noise,3.0229375610946345
2,115,149,1500,2500,2000,noise,5.645470745636943
2,116,107,2500,1500,2000,noise,0.02305651641931261
2,117,210,1500,2500,2000,noise,3.5836668208961626
2,118,230,2500,1500,2000,noise,1.280496447485401
2,119,154,2500,2000,1500,noise,2.996614477341109
2,120,72,2000,2500,1500,no_noise,5.785970694115179
2,121,133,2500,2000,1500,noise,4.878521895641738
2,122,32,2000,2500,1500,noise,6.249884834184078
2,123,199,1500,2500,2000,no_noise,5.814729861238498
2,124,131,2000,2500,1500,noise,3.334963090507518
2,125,74,2500,2000,1500,no_noise,2.1372033340459673
2,126,158,2500,2000,1500,no_noise,5.813448644899267
2,127,31,1500,2000,2500,no_noise,6.173287654849819
2,128,172,2500,1500,2000,no_noise,1.6972984109258968
2,129,15,1500,2500,2000,no_noise,5.523201249238783
2,130,188,2500,2000,1500,no_noise,5.750041213965257
2,131,144,2000,1500,2500,no_noise,0.9472523563371089
2,132,183,1500,2500,2000,noise,3.6540869032495378
2,133,12,1500,2000,2500,no_noise,2.9237876533658564
2,134,123,1500,2500,2000,no_noise,2.4648170338658613
2,135,14,1500,2500,2000,noise,0.006580382533631468
2,136,218,1500,2500,2000,no_noise,4.025891532713315
2,137,37,2500,1500,2000,no_noise,1.6830114022832117
2,138,53,1500,2000,2500,noise,2.969406026788503
2,139,216,1500,2500,2000,noise,5.848635982318823
2,140,197,2500,1500,2000,noise,3.2339232608559065
2,141,5,1500,2000,2500,no_noise,0.2504639470687344
2,142,41,2500,1500,2000,no_noise,2.0400685008817048
2,143,18,2000,2500,1500,no_noise,2.5683129830132803
2,144,150,2500,1500,2000,no_noise,3.6066086533155692
2,145,3,2000,2500,1500,no_noise,5.544699749126168
2,146,121,2500,1500,2000,no_noise,5.828619447704098
2,147,9,2000,1500,2500,no_noise,0.9515936593640912
2,148,88,2500,2000,1500,no_noise,3.6872048245496067
2,149,239,2500,1500,2000,no_noise,1.5959942524582136
2,150,45,1500,2000,2500,no_noise,4.80784028888625
2,151,54,1500,2000,2500,no_noise,4.06086586194594
2,152,145,2500,2000,1500,noise,0.3996930735979882
2,153,146,2500,1500,2000,no_noise,4.966625317731478
2,154,128,1500,2500,2000,noise,5.87075918187317
2,155,214,1500,2500,2000,no_noise,5.16316177416091
2,156,127,1500,2000,2500,no_noise,4.877227082941877
2,157,136,2500,1500,2000,noise,5.129597869118114
2,158,132,2500,1500,2000,no_noise,0.29802341967738144
2,159,130,2500,2000,1500,noise,4.318042295976699
2,160,205,2500,2000,1500,no_noise,5.974375671081567
2,161,202,2000,2500,1500,noise,3.1936083487551397
2,162,125,1500,2500,2000,no_noise,0.4697470884974706
2,163,129,2000,1500,2500,noise,3.8020077289742407
2,164,113,2000,2500,1500,no_noise,5.58591364194166
2,165,200,2000,1500,2500,no_noise,5.881962884392351
2,166,98,2500,1500,2000,noise,6.126637946125061
2,167,203,2000,2500,1500,no_noise,5.469480616678807
2,168,27,1500,2000,2500,no_noise,3.5449542649113885
2,169,68,2000,2500,1500,noise,4.096385622629403
2,170,58,2500,2000,1500,no_noise,6.272152387179897
2,171,90,1500,2500,2000,no_noise,2.0578457892171205
2,172,224,2500,1500,2000,noise,0.08187695893827174
2,173,213,2000,2500,1500,noise,2.250644925903612
2,174,126,2000,1500,2500,no_noise,1.1338538186370144
2,175,97,2500,2000,1500,no_noise,0.7564924279746865
2,176,77,2500,2000,1500,no_noise,3.827131411545036
2,177,106,1500,2000,2500,no_noise,0.17510597784397897
2,178,99,2000,2500,1500,no_noise,2.9302384667081256
2,179,62,1500,2000,2500,noise,4.60394656142552
2,180,119,2500,2000,1500,no_noise,1.3502141228892794
2,181,65,1500,2500,2000,no_noise,0.8536925877457779
2,182,174,2000,2500,1500,no_noise,0.5102753540338356
2,183,167,1500,2500,2000,no_noise,1.9671190638905562
2,184,115,2500,1500,2000,noise,5.325218478850283
2,185,103,2500,1500,2000,no_noise,4.22984174782984
2,186,159,1500,2000,2500,noise,3.1640760630740443
2,187,138,2500,2000,1500,no_noise,2.759022253448454
2,188,60,2500,1500,2000,no_noise,1.1453668332402849
2,189,57,2500,2000,1500,noise,4.279645853182166
2,190,185,2500,1500,2000,no_noise,0.07411321758156753
2,191,222,2500,1500,2000,noise,3.455324568686205
2,192,91,1500,2500,2000,noise,2.0184633820617846
2,193,66,2500,1500,2000,noise,1.9426097805805282
2,194,11,1500,2500,2000,noise,5.373080525342348
2,195,160,1500,2000,2500,no_noise,2.8970656815913296
2,196,139,1500,2500,2000,no_noise,4.504077161326996
2,197,135,2500,2000,1500,noise,0.321018805138916
2,198,50,2500,1500,2000,no_noise,4.404183342199894
2,199,155,2000,2500,1500,no_noise,2.426650065864159
2,200,80,2000,2500,1500,noise,2.773829761029152
2,201,232,1500,2500,2000,noise,2.2167357561020102
2,202,76,1500,2500,2000,noise,0.8252867767811622
2,203,75,2000,1500,2500,no_noise,0.4537703114577205
2,204,30,2000,1500,2500,no_noise,0.19942949689046507
2,205,226,1500,2000,2500,no_noise,3.4128940137175636
2,206,69,2000,2500,1500,noise,1.1829519372793023
2,207,227,2000,1500,2500,no_noise,3.5589247463580174
2,208,4,2500,2000,1500,noise,5.368524934075115
2,209,215,1500,2500,2000,no_noise,0.45757330305615707
2,210,161,2000,1500,2500,no_noise,2.6511799922425494
2,211,109,2000,1500,2500,noise,4.472150865800067
2,212,169,1500,2500,2000,no_noise,3.2073816069009116
2,213,81,2000,1500,2500,no_noise,3.161824734554318
2,214,111,2500,1500,2000,noise,1.3664655130591967
2,215,223,1500,2000,2500,no_noise,4.119122707960271
2,216,49,1500,2000,2500,noise,3.846299762349501
2,217,85,2000,2500,1500,noise,1.828690437714065
2,218,10,2000,1500,2500,no_noise,4.9772138485691455
2,219,168,2000,1500,2500,noise,5.981187490181174
2,220,16,2000,1500,2500,noise,0.12246561080711249
2,221,164,1500,2000,2500,noise,4.088542396544697
2,222,240,2000,2500,1500,no_noise,0.6362188009524967
2,223,124,2500,1500,2000,noise,6.01721250180751
2,224,92,1500,2500,2000,no_noise,4.234341019676858
2,225,166,1500,2000,2500,no_noise,3.0069358705599947
2,226,43,1500,2500,2000,no_noise,2.6877982420196345
2,227,190,2000,1500,2500,noise,0.1644562151071849
2,228,208,2500,1500,2000,no_noise,5.253477893492658
2,229,29,2000,2500,1500,no_noise,1.929085345782104
2,230,28,2500,2000,1500,noise,5.899570213831153
2,231,162,2500,2000,1500,noise,0.42267590137073086
2,232,170,2500,1500,2000,noise,3.567733044870435
2,233,143,2000,1500,2500,no_noise,6.26954792193918
2,234,87,2500,1500,2000,no_noise,4.709268350832229
2,235,82,2500,1500,2000,no_noise,0.33117588339913784
2,236,70,2000,1500,2500,no_noise,1.0551944880344495
2,237,40,1500,2000,2500,noise,3.025656626948927
2,238,196,2000,2500,1500,noise,0.521402092432866
2,239,193,2000,2500,1500,noise,3.7272682698100557
2,240,198,2000,1500,2500,no_noise,0.29210100064199995
