prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
19,46,188,2500,2000,1500,no_noise,5.750041213965257
19,47,67,1500,2500,2000,no_noise,5.8317534000515066
19,48,230,2500,1500,2000,noise,1.280496447485401
19,49,212,2500,1500,2000,noise,3.830055362002166
19,50,208,2500,1500,2000,no_noise,5.253477893492658
19,51,165,2500,1500,2000,no_noise,4.8019100651829145
19,52,44,2500,2000,1500,noise,2.8960581523551214
19,53,126,2000,1500,2500,noise,1.1338538186370144
19,54,38,2000,2500,1500,no_noise,6.023922395015781
19,55,203,2000,2500,1500,noise,5.469480616678807
19,56,134,2000,2500,1500,no_noise,5.980464947627234
19,57,99,2000,2500,1500,no_noise,2.9302384667081256
19,58,119,2500,2000,1500,noise,1.3502141228892794
19,59,15,1500,2500,2000,noise,5.523201249238783
19,60,107,2500,1500,2000,no_noise,0.02305651641931261
19,61,229,2000,1500,2500,no_noise,0.6220390680925636
19,62,52,1500,2000,2500,noise,0.09287254234274167
19,63,161,2000,1500,2500,noise,2.6511799922425494
19,64,118,1500,2500,2000,no_noise,5.992464876958172
19,65,167,1500,2500,2000,no_noise,1.9671190638905562
19,66,74,2500,2000,1500,no_noise,2.1372033340459673
19,67,206,2000,2500,1500,noise,5.586611674766101
19,68,127,1500,2000,2500,noise,4.877227082941877
19,69,19,2500,2000,1500,noise,3.923178183295745
19,70,112,2000,1500,2500,noise,5.41484053425434
19,71,222,2500,1500,2000,noise,3.455324568686205
19,72,121,2500,1500,2000,noise,5.828619447704098
19,73,193,2000,2500,1500,noise,3.7272682698100557
19,74,2,1500,2500,2000,no_noise,3.757958266434459
19,75,163,2000,2500,1500,noise,5.710542196146905
19,76,116,2500,2000,1500,no_noise,5.545756645995879
19,77,95,2000,1500,2500,no_noise,3.3653699817623046
19,78,88,2500,2000,1500,noise,3.6872048245496067
19,79,14,1500,2500,2000,no_noise,0.006580382533631468
19,80,182,2500,1500,2000,noise,1.5780236599794764
19,81,50,2500,1500,2000,noise,4.404183342199894
19,82,89,1500,2500,2000,no_noise,3.80952239389877
19,83,69,2000,2500,1500,no_noise,1.1829519372793023
19,84,80,2000,2500,1500,noise,2.773829761029152
19,85,219,1500,2000,2500,noise,6.214632300357401
19,86,10,2000,1500,2500,noise,4.9772138485691455
19,87,192,2000,2500,1500,noise,3.0229375610946345
19,88,138,2500,2000,1500,noise,2.759022253448454
19,89,187,1500,2000,2500,no_noise,1.3624400569713648
19,90,200,2000,1500,2500,no_noise,5.881962884392351
19,91,235,2000,2500,1500,noise,3.217260313794421
19,92,148,1500,2500,2000,noise,6.258609146569564
19,93,133,2500,2000,1500,noise,4.878521895641738
19,94,233,2500,2000,1500,noise,3.725442521714605
19,95,39,1500,2500,2000,no_noise,0.11921949799348397
19,96,213,2000,2500,1500,no_noise,2.250644925903612
19,97,46,1500,2000,2500,no_noise,6.021027048995855
19,98,128,1500,2500,2000,noise,5.87075918187317
19,99,22,2500,2000,1500,noise,5.033564442106124
19,100,155,2000,2500,1500,no_noise,2.426650065864159
19,101,170,2500,1500,2000,no_noise,3.567733044870435
19,102,109,2000,1500,2500,noise,4.472150865800067
19,103,186,2500,2000,1500,no_noise,6.248809832240218
19,104,198,2000,1500,2500,no_noise,0.29210100064199995
19,105,93,1500,2000,2500,noise,4.324641314623743
19,106,62,1500,2000,2500,no_noise,4.60394656142552
19,107,113,2000,2500,1500,no_noise,5.58591364194166
19,108,202,2000,2500,1500,noise,3.1936083487551397
19,109,72,2000,2500,1500,noise,5.785970694115179
19,110,122,2000,1500,2500,noise,1.8681345609944096
19,111,172,2500,1500,2000,no_noise,1.6972984109258968
19,112,81,2000,1500,2500,noise,3.161824734554318
19,113,217,2500,1500,2000,noise,5.880287932429593
19,114,48,1500,2500,2000,no_noise,5.197347523254578
19,115,79,2500,1500,2000,noise,1.5069281044613607
19,116,132,2500,1500,2000,noise,0.29802341967738144
19,117,178,1500,2500,2000,noise,0.2493564229930536
19,118,157,2500,1500,2000,noise,5.202100238344238
19,119,3,2000,2500,1500,noise,5.544699749126168
19,120,101,2500,1500,2000,no_noise,1.3153269484641452
19,121,136,2500,1500,2000,noise,5.129597869118114
19,122,26,2500,1500,2000,noise,2.4792055222098686
19,123,140,2500,2000,1500,no_noise,2.022829313314632
19,124,205,2500,2000,1500,noise,5.974375671081567
19,125,31,1500,2000,2500,no_noise,6.173287654849819
19,126,236,2500,1500,2000,no_noise,2.8787617354327875
19,127,117,2000,1500,2500,no_noise,5.583993398115798
19,128,147,1500,2000,2500,no_noise,3.384097332985938
19,129,71,1500,2500,2000,no_noise,3.376116624785979
19,130,5,1500,2000,2500,no_noise,0.2504639470687344
19,131,232,1500,2500,2000,no_noise,2.2167357561020102
19,132,87,2500,1500,2000,noise,4.709268350832229
19,133,174,2000,2500,1500,no_noise,0.5102753540338356
19,134,105,2500,2000,1500,no_noise,3.53538197645001
19,135,11,1500,2500,2000,noise,5.373080525342348
19,136,210,1500,2500,2000,no_noise,3.5836668208961626
19,137,21,2000,2500,1500,no_noise,2.2878152970559116
19,138,240,2000,2500,1500,noise,0.6362188009524967
19,139,18,2000,2500,1500,noise,2.5683129830132803
19,140,120,2000,2500,1500,noise,0.15888633007054498
19,141,73,1500,2000,2500,no_noise,4.974375979137636
19,142,181,1500,2000,2500,no_noise,2.6854216701573055
19,143,108,2000,1500,2500,no_noise,2.6086916856568934
19,144,224,2500,1500,2000,no_noise,0.08187695893827174
19,145,145,2500,2000,1500,no_noise,0.3996930735979882
19,146,194,2000,1500,2500,no_noise,1.4762143661394491
19,147,6,1500,2500,2000,no_noise,3.888158581137321
19,148,220,2500,1500,2000,no_noise,4.5572402977507345
19,149,65,1500,2500,2000,no_noise,0.8536925877457779
19,150,24,2500,1500,2000,no_noise,2.9591198211381786
19,151,175,2500,2000,1500,no_noise,2.8964507732350713
19,152,111,2500,1500,2000,noise,1.3664655130591967
19,153,143,2000,1500,2500,no_noise,6.26954792193918
19,154,123,1500,2500,2000,noise,2.4648170338658613
19,155,68,2000,2500,1500,no_noise,4.096385622629403
19,156,196,2000,2500,1500,no_noise,0.521402092432866
19,157,169,1500,2500,2000,noise,3.2073816069009116
19,158,216,1500,2500,2000,no_noise,5.848635982318823
19,159,173,2500,1500,2000,noise,6.19234799256082
19,160,106,1500,2000,2500,no_noise,0.17510597784397897
19,161,158,2500,2000,1500,noise,5.813448644899267
19,162,142,1500,2500,2000,no_noise,3.6552936278001735
19,163,237,1500,2500,2000,noise,1.8094454943706415
19,164,4,2500,2000,1500,no_noise,5.368524934075115
19,165,168,2000,1500,2500,no_noise,5.981187490181174
19,166,70,2000,1500,2500,noise,1.0551944880344495
19,167,29,2000,2500,1500,no_noise,1.929085345782104
19,168,23,1500,2500,2000,no_noise,5.500502869794456
19,169,223,1500,2000,2500,noise,4.119122707960271
19,170,207,2000,2500,1500,no_noise,3.2386941717206366
19,171,82,2500,1500,2000,no_noise,0.33117588339913784
19,172,47,2000,2500,1500,noise,5.384325834714621
19,173,197,2500,1500,2000,noise,3.2339232608559065
19,174,64,2500,1500,2000,no_noise,5.520150307251946
19,175,98,2500,1500,2000,no_noise,6.126637946125061
19,176,77,2500,2000,1500,no_noise,3.827131411545036
19,177,153,1500,2000,2500,no_noise,3.138375407075705
19,178,151,2000,1500,2500,no_noise,0.7866992739596399
19,179,8,1500,2500,2000,noise,5.088006955981069
19,180,201,2000,1500,2500,no_noise,0.7620510543937882
19,181,239,2500,1500,2000,no_noise,1.5959942524582136
19,182,25,1500,2500,2000,no_noise,4.943051465203039
19,183,131,2000,2500,1500,no_noise,3.334963090507518
19,184,164,1500,2000,2500,noise,4.088542396544697
19,185,159,1500,2000,2500,no_noise,3.1640760630740443
19,186,40,1500,2000,2500,noise,3.025656626948927
19,187,185,2500,1500,2000,no_noise,0.07411321758156753
19,188,102,2000,1500,2500,no_noise,1.1498526872026797
19,189,209,2000,2500,1500,noise,3.4422555870992353
19,190,114,2000,1500,2500,no_noise,4.722622652646788
19,191,30,2000,1500,2500,noise,0.19942949689046507
19,192,199,1500,2500,2000,noise,5.814729861238498
19,193,78,2000,1500,2500,noise,2.942175392546143
19,194,183,1500,2500,2000,noise,3.6540869032495378
19,195,137,2000,1500,2500,no_noise,5.68615664059635
19,196,32,2000,2500,1500,no_noise,6.249884834184078
19,197,166,1500,2000,2500,noise,3.0069358705599947
19,198,149,1500,2500,2000,no_noise,5.645470745636943
19,199,92,1500,2500,2000,no_noise,4.234341019676858
19,200,144,2000,1500,2500,noise,0.9472523563371089
19,201,211,2000,2500,1500,noise,3.547011581235443
19,202,63,2000,1500,2500,noise,1.3672281439572638
19,203,33,2000,1500,2500,no_noise,1.532611277125735
19,204,75,2000,1500,2500,no_noise,0.4537703114577205
19,205,12,1500,2000,2500,no_noise,2.9237876533658564
19,206,115,2500,1500,2000,noise,5.325218478850283
19,207,96,1500,2500,2000,no_noise,4.717806657572691
19,208,55,2000,1500,2500,noise,6.282240949671877
19,209,225,1500,2000,2500,no_noise,1.9007851823724184
19,210,238,2000,1500,2500,no_noise,4.180245654799206
19,211,226,1500,2000,2500,noise,3.4128940137175636
19,212,100,2500,2000,1500,no_noise,1.8146109205942338
19,213,204,2500,2000,1500,no_noise,3.1605486925563326
19,214,227,2000,1500,2500,noise,3.5589247463580174
19,215,35,2500,1500,2000,no_noise,3.9393194903431157
19,216,83,2000,2500,1500,noise,6.108676338889166
19,217,34,2500,2000,1500,noise,0.017426114850487284
19,218,90,1500,2500,2000,no_noise,2.0578457892171205
19,219,150,2500,1500,2000,noise,3.6066086533155692
19,220,49,1500,2000,2500,noise,3.846299762349501
19,221,45,1500,2000,2500,noise,4.80784028888625
19,222,177,1500,2500,2000,no_noise,3.379302583871106
19,223,13,2000,2500,1500,noise,4.206478333141269
19,224,135,2500,2000,1500,no_noise,0.321018805138916
19,225,42,2000,1500,2500,no_noise,2.4889217954573644
19,226,179,2500,2000,1500,no_noise,5.818180560219676
19,227,221,2000,1500,2500,noise,3.46676674587024
19,228,60,2500,1500,2000,no_noise,1.1453668332402849
19,229,228,2000,1500,2500,no_noise,3.2511659857588953
19,230,43,1500,2500,2000,noise,2.6877982420196345
19,231,129,2000,1500,2500,noise,3.8020077289742407
19,232,180,2500,1500,2000,noise,2.2868897526747016
19,233,94,2500,2000,1500,no_noise,2.284965374642347
19,234,162,2500,2000,1500,no_noise,0.42267590137073086
19,235,104,2000,2500,1500,no_noise,1.2745877491586848
19,236,160,1500,2000,2500,no_noise,2.8970656815913296
19,237,56,2000,1500,2500,noise,5.438752089718032
19,238,231,2000,1500,2500,noise,0.4119371259204856
19,239,189,1500,2500,2000,noise,4.466758058219414
19,240,171,1500,2500,2000,no_noise,0.002980265488591538
