prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
14,39,50,2500,1500,2000,noise,4.404183342199894
14,40,70,2000,1500,2500,noise,1.0551944880344495
14,41,179,2500,2000,1500,noise,5.818180560219676
14,42,186,2500,2000,1500,no_noise,6.248809832240218
14,43,208,2500,1500,2000,no_noise,5.253477893492658
14,44,21,2000,2500,1500,noise,2.2878152970559116
14,45,41,2500,1500,2000,noise,2.0400685008817048
14,46,183,1500,2500,2000,no_noise,3.6540869032495378
14,47,32,2000,2500,1500,no_noise,6.249884834184078
14,48,206,2000,2500,1500,noise,5.586611674766101
14,49,15,1500,2500,2000,noise,5.523201249238783
14,50,104,2000,2500,1500,no_noise,1.2745877491586848
14,51,209,2000,2500,1500,no_noise,3.4422555870992353
14,52,87,2500,1500,2000,noise,4.709268350832229
14,53,188,2500,2000,1500,noise,5.750041213965257
14,54,5,1500,2000,2500,no_noise,0.2504639470687344
14,55,228,2000,1500,2500,noise,3.2511659857588953
14,56,63,2000,1500,2500,no_noise,1.3672281439572638
14,57,154,2500,2000,1500,no_noise,2.996614477341109
14,58,45,1500,2000,2500,noise,4.80784028888625
14,59,216,1500,2500,2000,noise,5.848635982318823
14,60,83,2000,2500,1500,no_noise,6.108676338889166
14,61,166,1500,2000,2500,no_noise,3.0069358705599947
14,62,101,2500,1500,2000,noise,1.3153269484641452
14,63,218,1500,2500,2000,noise,4.025891532713315
14,64,30,2000,1500,2500,no_noise,0.19942949689046507
14,65,84,2000,2500,1500,no_noise,0.704015416222223
14,66,204,2500,2000,1500,no_noise,3.1605486925563326
14,67,195,2500,2000,1500,noise,3.334647948694883
14,68,35,2500,1500,2000,noise,3.9393194903431157
14,69,39,1500,2500,2000,noise,0.11921949799348397
14,70,80,2000,2500,1500,noise,2.773829761029152
14,71,227,2000,1500,2500,noise,3.5589247463580174
14,72,37,2500,1500,2000,noise,1.6830114022832117
14,73,74,2500,2000,1500,noise,2.1372033340459673
14,74,102,2000,1500,2500,no_noise,1.1498526872026797
14,75,46,1500,2000,2500,noise,6.021027048995855
14,76,200,2000,1500,2500,no_noise,5.881962884392351
14,77,10,2000,1500,2500,no_noise,4.9772138485691455
14,78,177,1500,2500,2000,noise,3.379302583871106
14,79,192,2000,2500,1500,no_noise,3.0229375610946345
14,80,92,1500,2500,2000,noise,4.234341019676858
14,81,106,1500,2000,2500,noise,0.17510597784397897
14,82,210,1500,2500,2000,no_noise,3.5836668208961626
14,83,28,2500,2000,1500,no_noise,5.899570213831153
14,84,75,2000,1500,2500,noise,0.4537703114577205
14,85,57,2500,2000,1500,noise,4.279645853182166
14,86,189,1500,2500,2000,noise,4.466758058219414
14,87,190,2000,1500,2500,noise,0.1644562151071849
14,88,82,2500,1500,2000,noise,0.33117588339913784
14,89,97,2500,2000,1500,no_noise,0.7564924279746865
14,90,168,2000,1500,2500,no_noise,5.981187490181174
14,91,53,1500,2000,2500,noise,2.969406026788503
14,92,129,2000,1500,2500,noise,3.8020077289742407
14,93,47,2000,2500,1500,noise,5.384325834714621
14,94,150,2500,1500,2000,noise,3.6066086533155692
14,95,193,2000,2500,1500,no_noise,3.7272682698100557
14,96,22,2500,2000,1500,no_noise,5.033564442106124
14,97,88,2500,2000,1500,no_noise,3.6872048245496067
14,98,114,2000,1500,2500,noise,4.722622652646788
14,99,120,2000,2500,1500,noise,0.15888633007054498
14,100,219,1500,2000,2500,no_noise,6.214632300357401
14,101,205,2500,2000,1500,no_noise,5.974375671081567
14,102,229,2000,1500,2500,noise,0.6220390680925636
14,103,185,2500,1500,2000,no_noise,0.07411321758156753
14,104,58,2500,2000,1500,no_noise,6.272152387179897
14,105,96,1500,2500,2000,noise,4.717806657572691
14,106,148,1500,2500,2000,no_noise,6.258609146569564
14,107,26,2500,1500,2000,no_noise,2.4792055222098686
14,108,40,1500,2000,2500,noise,3.025656626948927
14,109,9,2000,1500,2500,noise,0.9515936593640912
14,110,237,1500,2500,2000,noise,1.8094454943706415
14,111,201,2000,1500,2500,no_noise,0.7620510543937882
14,112,165,2500,1500,2000,noise,4.8019100651829145
14,113,152,2000,2500,1500,noise,4.332851022168158
14,114,34,2500,2000,1500,no_noise,0.017426114850487284
14,115,140,2500,2000,1500,noise,2.022829313314632
14,116,162,2500,2000,1500,noise,0.42267590137073086
14,117,147,1500,2000,2500,noise,3.384097332985938
14,118,109,2000,1500,2500,noise,4.472150865800067
14,119,1,1500,2000,2500,noise,1.8683528254460002
14,120,122,2000,1500,2500,no_noise,1.8681345609944096
14,121,78,2000,1500,2500,noise,2.942175392546143
14,122,127,1500,2000,2500,noise,4.877227082941877
14,123,113,2000,2500,1500,no_noise,5.58591364194166
14,124,224,2500,1500,2000,noise,0.08187695893827174
14,125,93,1500,2000,2500,no_noise,4.324641314623743
14,126,153,1500,2000,2500,no_noise,3.138375407075705
14,127,52,1500,2000,2500,no_noise,0.09287254234274167
14,128,158,2500,2000,1500,no_noise,5.813448644899267
14,129,236,2500,1500,2000,no_noise,2.8787617354327875
14,130,133,2500,2000,1500,no_noise,4.878521895641738
14,131,18,2000,2500,1500,no_noise,2.5683129830132803
14,132,146,2500,1500,2000,noise,4.966625317731478
14,133,103,2500,1500,2000,no_noise,4.22984174782984
14,134,121,2500,1500,2000,no_noise,5.828619447704098
14,135,14,1500,2500,2000,noise,0.006580382533631468
14,136,149,1500,2500,2000,no_noise,5.645470745636943
14,137,2,1500,2500,2000,no_noise,3.757958266434459
14,138,29,2000,2500,1500,noise,1.929085345782104
14,139,119,2500,2000,1500,noise,1.3502141228892794
14,140,68,2000,2500,1500,noise,4.096385622629403
14,141,44,2500,2000,1500,no_noise,2.8960581523551214
14,142,60,2500,1500,2000,no_noise,1.1453668332402849
14,143,194,2000,1500,2500,no_noise,1.4762143661394491
14,144,54,1500,2000,2500,no_noise,4.06086586194594
14,145,117,2000,1500,2500,no_noise,5.583993398115798
14,146,56,2000,1500,2500,no_noise,5.438752089718032
14,147,212,2500,1500,2000,no_noise,3.830055362002166
14,148,155,2000,2500,1500,no_noise,2.426650065864159
14,149,170,2500,1500,2000,no_noise,3.567733044870435
14,150,175,2500,2000,1500,no_noise,2.8964507732350713
14,151,180,2500,1500,2000,no_noise,2.2868897526747016
14,152,48,1500,2500,2000,noise,5.197347523254578
14,153,213,2000,2500,1500,no_noise,2.250644925903612
14,154,124,2500,1500,2000,noise,6.01721250180751
14,155,203,2000,2500,1500,no_noise,5.469480616678807
14,156,223,1500,2000,2500,no_noise,4.119122707960271
14,157,81,2000,1500,2500,noise,3.161824734554318
14,158,115,2500,1500,2000,no_noise,5.325218478850283
14,159,112,2000,1500,2500,noise,5.41484053425434
14,160,85,2000,2500,1500,no_noise,1.828690437714065
14,161,59,2000,2500,1500,noise,3.8475364928128606
14,162,55,2000,1500,2500,no_noise,6.282240949671877
14,163,64,2500,1500,2000,noise,5.520150307251946
14,164,128,1500,2500,2000,no_noise,5.87075918187317
14,165,107,2500,1500,2000,no_noise,0.02305651641931261
14,166,31,1500,2000,2500,noise,6.173287654849819
14,167,65,1500,2500,2000,no_noise,0.8536925877457779
14,168,184,1500,2000,2500,no_noise,4.210197702879376
14,169,131,2000,2500,1500,noise,3.334963090507518
14,170,137,2000,1500,2500,no_noise,5.68615664059635
14,171,3,2000,2500,1500,no_noise,5.544699749126168
14,172,90,1500,2500,2000,noise,2.0578457892171205
14,173,110,2000,1500,2500,noise,2.5166490728326183
14,174,142,1500,2500,2000,no_noise,3.6552936278001735
14,175,187,1500,2000,2500,no_noise,1.3624400569713648
14,176,143,2000,1500,2500,no_noise,6.26954792193918
14,177,211,2000,2500,1500,no_noise,3.547011581235443
14,178,156,2500,2000,1500,no_noise,4.236914917244309
14,179,95,2000,1500,2500,noise,3.3653699817623046
14,180,77,2500,2000,1500,no_noise,3.827131411545036
14,181,178,1500,2500,2000,no_noise,0.2493564229930536
14,182,234,2500,2000,1500,no_noise,3.0232684819416735
14,183,73,1500,2000,2500,no_noise,4.974375979137636
14,184,221,2000,1500,2500,noise,3.46676674587024
14,185,125,1500,2500,2000,no_noise,0.4697470884974706
14,186,226,1500,2000,2500,noise,3.4128940137175636
14,187,159,1500,2000,2500,no_noise,3.1640760630740443
14,188,16,2000,1500,2500,no_noise,0.12246561080711249
14,189,23,1500,2500,2000,noise,5.500502869794456
14,190,71,1500,2500,2000,no_noise,3.376116624785979
14,191,99,2000,2500,1500,noise,2.9302384667081256
14,192,6,1500,2500,2000,noise,3.888158581137321
14,193,171,1500,2500,2000,noise,0.002980265488591538
14,194,94,2500,2000,1500,noise,2.284965374642347
14,195,182,2500,1500,2000,no_noise,1.5780236599794764
14,196,174,2000,2500,1500,no_noise,0.5102753540338356
14,197,43,1500,2500,2000,noise,2.6877982420196345
14,198,160,1500,2000,2500,no_noise,2.8970656815913296
14,199,191,2500,1500,2000,no_noise,5.701282248010039
14,200,207,2000,2500,1500,noise,3.2386941717206366
14,201,89,1500,2500,2000,noise,3.80952239389877
14,202,239,2500,1500,2000,noise,1.5959942524582136
14,203,66,2500,1500,2000,no_noise,1.9426097805805282
14,204,232,1500,2500,2000,no_noise,2.2167357561020102
14,205,167,1500,2500,2000,no_noise,1.9671190638905562
14,206,4,2500,2000,1500,noise,5.368524934075115
14,207,134,2000,2500,1500,no_noise,5.980464947627234
14,208,62,1500,2000,2500,noise,4.60394656142552
14,209,215,1500,2500,2000,no_noise,0.45757330305615707
14,210,33,2000,1500,2500,no_noise,1.532611277125735
14,211,181,1500,2000,2500,noise,2.6854216701573055
14,212,76,1500,2500,2000,no_noise,0.8252867767811622
14,213,197,2500,1500,2000,no_noise,3.2339232608559065
14,214,217,2500,1500,2000,noise,5.880287932429593
14,215,51,2500,2000,1500,no_noise,6.192532937590237
14,216,233,2500,2000,1500,noise,3.725442521714605
14,217,231,2000,1500,2500,noise,0.4119371259204856
14,218,132,2500,1500,2000,no_noise,0.29802341967738144
14,219,72,2000,2500,1500,noise,5.785970694115179
14,220,91,1500,2500,2000,noise,2.0184633820617846
14,221,123,1500,2500,2000,noise,2.4648170338658613
14,222,25,1500,2500,2000,no_noise,4.943051465203039
14,223,38,2000,2500,1500,noise,6.023922395015781
14,224,13,2000,2500,1500,no_noise,4.206478333141269
14,225,100,2500,2000,1500,no_noise,1.8146109205942338
14,226,225,1500,2000,2500,no_noise,1.9007851823724184
14,227,86,2500,2000,1500,noise,2.7208434884753614
14,228,118,1500,2500,2000,no_noise,5.992464876958172
14,229,12,1500,2000,2500,no_noise,2.9237876533658564
14,230,42,2000,1500,2500,noise,2.4889217954573644
14,231,176,1500,2000,2500,noise,1.431237616883025
14,232,157,2500,1500,2000,noise,5.202100238344238
14,233,151,2000,1500,2500,no_noise,0.7866992739596399
14,234,8,1500,2500,2000,no_noise,5.088006955981069
14,235,116,2500,2000,1500,no_noise,5.545756645995879
14,236,7,2000,2500,1500,no_noise,4.2731650441676
14,237,230,2500,1500,2000,noise,1.280496447485401
14,238,27,1500,2000,2500,noise,3.5449542649113885
14,239,198,2000,1500,2500,noise,0.29210100064199995
14,240,238,2000,1500,2500,no_noise,4.180245654799206
