prot_id,trial_id,trajectory_id,Var1,Var2,Var3,noise_present,direction
15,214,60,2500,1500,2000,noise,1.1453668332402849
15,215,84,2000,2500,1500,no_noise,0.704015416222223
15,216,202,2000,2500,1500,noise,3.1936083487551397
15,217,112,2000,1500,2500,noise,5.41484053425434
15,218,63,2000,1500,2500,no_noise,1.3672281439572638
15,219,160,1500,2000,2500,noise,2.8970656815913296
15,220,90,1500,2500,2000,noise,2.0578457892171205
15,221,64,2500,1500,2000,noise,5.520150307251946
15,222,158,2500,2000,1500,no_noise,5.813448644899267
15,223,114,2000,1500,2500,noise,4.722622652646788
15,224,148,1500,2500,2000,no_noise,6.258609146569564
15,225,65,1500,2500,2000,no_noise,0.8536925877457779
15,226,193,2000,2500,1500,no_noise,3.7272682698100557
15,227,67,1500,2500,2000,noise,5.8317534000515066
15,228,209,2000,2500,1500,no_noise,3.4422555870992353
15,229,149,1500,2500,2000,no_noise,5.645470745636943
15,230,27,1500,2000,2500,noise,3.5449542649113885
15,231,69,2000,2500,1500,noise,1.1829519372793023
15,232,154,2500,2000,1500,noise,2.996614477341109
15,233,24,2500,1500,2000,no_noise,2.9591198211381786
15,234,239,2500,1500,2000,no_noise,1.5959942524582136
15,235,135,2500,2000,1500,no_noise,0.321018805138916
15,236,109,2000,1500,2500,no_noise,4.472150865800067
15,237,43,1500,2500,2000,noise,2.6877982420196345
15,238,188,2500,2000,1500,noise,5.750041213965257
15,239,16,2000,1500,2500,noise,0.12246561080711249
15,240,2,1500,2500,2000,no_noise,3.757958266434459
